what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923847386
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344923850325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923850630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923853730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923860054
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344923861310
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923869869
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923870083
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923871675
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923871675
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344923872637
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923914160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923920768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923926008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923929395
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1344923929410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1344923929410
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923929500
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923929829
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1344923930190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923931943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1344923956531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1344923971099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923976687
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923983635
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344923983857
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344923990616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923998092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344923999785
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1344923999808
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924013835
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924017564
closed,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1344924018976
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344924019955
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1344924020412
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1344924020699
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344924027250
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924027657
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924039321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924046292
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344924050204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924051281
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924052421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924052657
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1344924052771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924055065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924057159
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1344924057182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924060903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924076956
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924078297
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924078641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924103710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924112612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924145217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924152282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924167318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924169655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924205189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924210811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924222824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924232775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924274483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924365595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924377627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924531202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924592972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924632360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924671626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344924676029
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344924720232
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1344924727672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924729946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924731786
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924732385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924735556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924735758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924748062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344924766498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924830660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924842075
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1344924842114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924849601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924853931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924860637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344924861925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1344924875163
